Código;Nome;Categoria;Referência;Preço;Preço de venda;Em promoção;Estoque;Disponível;URL imagem;URL produto;Descrição
11527;872 - COL 03;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/872_col_03_11527_1_7ff3372108435234e80ab4de52b431c6.png;https://www.mgafigurinhas.com.br/figurinhas/872-col-03;
11529;873 - COL 04;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/873_col_04_11529_1_bc02896e55497a660d3855eb517fe314.png;https://www.mgafigurinhas.com.br/figurinhas/873-col-04;
11531;874 - COL 05;FIGURINHAS;;1.50;1.50;NAO;14;SIM;https://images.tcdn.com.br/img/img_prod/1457323/874_col_05_11531_1_1edba9252fac07cc5de39ee40fd382a2.png;https://www.mgafigurinhas.com.br/figurinhas/874-col-05;
11533;875 - COL 06;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/875_col_06_11533_1_51da88acda70819e84d518b089e4e861.png;https://www.mgafigurinhas.com.br/figurinhas/875-col-06;
11535;876 - COL 07;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/876_col_07_11535_1_c331049f622eb2d42e1a6464fa559d66.png;https://www.mgafigurinhas.com.br/figurinhas/876-col-07;
11537;877 - COL 08;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/877_col_08_11537_1_de544ea45e00352105899d7fc366f4e1.png;https://www.mgafigurinhas.com.br/figurinhas/877-col-08;
11539;878 - COL 09;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/878_col_09_11539_1_769d8379badc46357b824b6f3a06cf6e.png;https://www.mgafigurinhas.com.br/figurinhas/878-col-09;
11541;879 - COL 10;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/879_col_10_11541_1_f84dc904fe45daf55ed8dbf1bd415105.png;https://www.mgafigurinhas.com.br/figurinhas/879-col-10;
11543;880 - COL 11;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/880_col_11_11543_1_8c61e429c3cebed74517a01a230b2f86.png;https://www.mgafigurinhas.com.br/figurinhas/880-col-11;
11545;881 - COL 12;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/881_col_12_11545_1_49b65e1913ae06e5ccca8a8b38b1f54c.png;https://www.mgafigurinhas.com.br/figurinhas/881-col-12;
11893;882 - COL 13;FIGURINHAS;;3.00;3.00;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/882_col_13_11893_1_8d6808ac9cb16f6d9e00664613620dac.png;https://www.mgafigurinhas.com.br/figurinhas/882-col-13;
11549;883 - COL 14;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/883_col_14_11549_1_7ed1e4e427356f149147307c1ad2ae29.png;https://www.mgafigurinhas.com.br/figurinhas/883-col-14;
11551;884 - COL 15;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/884_col_15_11551_1_56e52617d4b58f4f1085e990c2c127f0.png;https://www.mgafigurinhas.com.br/figurinhas/884-col-15;
11553;885 - COL 16;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/885_col_16_11553_1_4e3c26bfdffa6aac09f7b4ddedc1fff7.png;https://www.mgafigurinhas.com.br/figurinhas/885-col-16;
11555;886 - COL 17;FIGURINHAS;;1.50;1.50;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/886_col_17_11555_1_714a42127756097e27d1c4981a3c2e0c.png;https://www.mgafigurinhas.com.br/figurinhas/886-col-17;
11557;887 - COL 18;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/887_col_18_11557_1_30ee4a036bf5c077afc08a90d97d5b69.png;https://www.mgafigurinhas.com.br/figurinhas/887-col-18;
11895;888 - COL 19;FIGURINHAS;;1.50;1.50;NAO;18;SIM;https://images.tcdn.com.br/img/img_prod/1457323/888_col_19_11895_1_e1a61056b7c5e7bc6c6cf0a126a50a52.png;https://www.mgafigurinhas.com.br/figurinhas/888-col-19;
11897;889 - COL 20;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/889_col_20_11897_1_5553e8c37a0e1e8a60ec79482ac76feb.png;https://www.mgafigurinhas.com.br/figurinhas/889-col-20;
11563;890 - ENG 01;FIGURINHAS;;5.00;5.00;NAO;22;SIM;https://images.tcdn.com.br/img/img_prod/1457323/890_eng_01_11563_1_38eefd38a825495c964f7ad1f597717b.png;https://www.mgafigurinhas.com.br/figurinhas/890-eng-01;
11565;891 - ENG 02;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/891_eng_02_11565_1_519abaa7c214ace95e0b624883a2d355.png;https://www.mgafigurinhas.com.br/figurinhas/891-eng-02;
11567;892 - ENG 03;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/892_eng_03_11567_1_f19808c7e554d023118058fd9cf28204.png;https://www.mgafigurinhas.com.br/figurinhas/892-eng-03;
11569;893 - ENG 04;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/893_eng_04_11569_1_9ed8bfe3d96079e76c598277a6fa4968.png;https://www.mgafigurinhas.com.br/figurinhas/893-eng-04;
11571;894 - ENG 05;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/894_eng_05_11571_1_55e6b189f21397e091bb22b61d0b8c3d.png;https://www.mgafigurinhas.com.br/figurinhas/894-eng-05;
11575;896 - ENG 07;FIGURINHAS;;1.50;1.50;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/896_eng_07_11575_1_6aab890a81c3acf348982dddd4df5c7a.png;https://www.mgafigurinhas.com.br/figurinhas/896-eng-07;
11577;897 - ENG 08;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/897_eng_08_11577_1_38a37b994edf1a0c1fd8a96abe81d92f.png;https://www.mgafigurinhas.com.br/figurinhas/897-eng-08;
11579;898 - ENG 09;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/898_eng_09_11579_1_8d7f2e0e1f6cdd21544f0d32cc7d5819.png;https://www.mgafigurinhas.com.br/figurinhas/898-eng-09;
11581;899 - ENG 10;FIGURINHAS;;1.50;1.50;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/899_eng_10_11581_1_e134a0198d3b4b1c9ab59313040074cb.png;https://www.mgafigurinhas.com.br/figurinhas/899-eng-10;
11583;900 - ENG 11;FIGURINHAS;;1.50;1.50;NAO;15;SIM;https://images.tcdn.com.br/img/img_prod/1457323/900_eng_11_11583_1_24186e25977fc366890e33a86bf1f1d0.png;https://www.mgafigurinhas.com.br/figurinhas/900-eng-11;
11587;902 - ENG 13;FIGURINHAS;;3.00;3.00;NAO;17;SIM;https://images.tcdn.com.br/img/img_prod/1457323/902_eng_13_11587_1_1f2646b73bc9161d68c28d69be5e1450.png;https://www.mgafigurinhas.com.br/figurinhas/902-eng-13;
11591;904 - ENG 15;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/904_eng_15_11591_1_dcc638a852513a86a45c39374eb65a0e.png;https://www.mgafigurinhas.com.br/figurinhas/904-eng-15;
11601;909 - ENG 20;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/909_eng_20_11601_1_b8a5b707575dc75b258494096e46cc09.png;https://www.mgafigurinhas.com.br/figurinhas/909-eng-20;
11603;910 - CRO 01;FIGURINHAS;;5.00;5.00;NAO;25;SIM;https://images.tcdn.com.br/img/img_prod/1457323/910_cro_01_11603_1_d7e8152cb25f3d8fb77fcbc35a7c771e.png;https://www.mgafigurinhas.com.br/figurinhas/910-cro-01;
11607;912 - CRO 03;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/912_cro_03_11607_1_98eef276943cc554b0ac5ebf20e64137.png;https://www.mgafigurinhas.com.br/figurinhas/912-cro-03;
11609;913 - CRO 04;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/913_cro_04_11609_1_3c44f735d8ce4cb17efef1f1b9634cae.png;https://www.mgafigurinhas.com.br/figurinhas/913-cro-04;
11613;915 - CRO 06;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/915_cro_06_11613_1_773893246c02edcbd3670ea141916109.png;https://www.mgafigurinhas.com.br/figurinhas/915-cro-06;
11615;916 - CRO 07;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/916_cro_07_11615_1_75a51c2cff16538145351232efd7e430.png;https://www.mgafigurinhas.com.br/figurinhas/916-cro-07;
11617;917 - CRO 08;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/917_cro_08_11617_1_69cdbfb21973d827256f80801c5d7148.png;https://www.mgafigurinhas.com.br/figurinhas/917-cro-08;
11621;919 - CRO 10;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/919_cro_10_11621_1_3d8af60c34201ef71c4e5dd3110049c3.png;https://www.mgafigurinhas.com.br/figurinhas/919-cro-10;
11623;920 - CRO 11;FIGURINHAS;;1.50;1.50;NAO;13;SIM;https://images.tcdn.com.br/img/img_prod/1457323/920_cro_11_11623_1_131429648245026505b8a76e0c550ee6.png;https://www.mgafigurinhas.com.br/figurinhas/920-cro-11;
11625;921 - CRO 12;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/921_cro_12_11625_1_53a2e47b6b3dd8fed17a6afd0dd66f5a.png;https://www.mgafigurinhas.com.br/figurinhas/921-cro-12;
11627;922 - CRO 13;FIGURINHAS;;3.00;3.00;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/922_cro_13_11627_1_d6f2091b39f650911ab7eb6a2a3b9d7b.png;https://www.mgafigurinhas.com.br/figurinhas/922-cro-13;
11629;923 - CRO 14;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/923_cro_14_11629_1_ac6634f592f1861baf2072eb322b9a02.png;https://www.mgafigurinhas.com.br/figurinhas/923-cro-14;
11631;924 - CRO 15;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/924_cro_15_11631_1_7b516233b3605259a4ffd5683bc07a7d.png;https://www.mgafigurinhas.com.br/figurinhas/924-cro-15;
11633;925 - CRO 16;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/925_cro_16_11633_1_da8991cb95772a03cb3d0b43bcc14011.png;https://www.mgafigurinhas.com.br/figurinhas/925-cro-16;
11635;926 - CRO 17;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/926_cro_17_11635_1_d578a40f6dff22f59a8a6865d3f0928e.png;https://www.mgafigurinhas.com.br/figurinhas/926-cro-17;
11899;927 - CRO 18;FIGURINHAS;;1.50;1.50;NAO;11;SIM;https://images.tcdn.com.br/img/img_prod/1457323/927_cro_18_11899_1_0839e65c3a3a4750c1d7c1546f7ca4b2.png;https://www.mgafigurinhas.com.br/figurinhas/927-cro-18;
11641;929 - CRO 20;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/929_cro_20_11641_1_b9e908c14d3ece1947e56a9f87764f5d.png;https://www.mgafigurinhas.com.br/figurinhas/929-cro-20;
11643;930 - GHA 01;FIGURINHAS;;5.00;5.00;NAO;21;SIM;https://images.tcdn.com.br/img/img_prod/1457323/930_gha_01_11643_1_142319c6499925a5470c46ae9f3d2550.png;https://www.mgafigurinhas.com.br/figurinhas/930-gha-01;
11903;934 - GHA 05;FIGURINHAS;;1.50;1.50;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/934_gha_05_11903_1_882640f3a83b972933caf8d5e07804bf.png;https://www.mgafigurinhas.com.br/figurinhas/934-gha-05;
11653;935 - GHA 06;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/935_gha_06_11653_1_fd747b2a4b3dc0bfb324023d9c223432.png;https://www.mgafigurinhas.com.br/figurinhas/935-gha-06;
11655;936 - GHA 07;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/936_gha_07_11655_1_e745454bdba0a7df0e48a8e7832bf492.png;https://www.mgafigurinhas.com.br/figurinhas/936-gha-07;
11657;937 - GHA 08;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/937_gha_08_11657_1_7fd3b613f445bba83b2200e04199174b.png;https://www.mgafigurinhas.com.br/figurinhas/937-gha-08;
11659;938 - GHA 09;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/938_gha_09_11659_1_8d0861d5371809d258d1e4e89db054cd.png;https://www.mgafigurinhas.com.br/figurinhas/938-gha-09;
11663;940 - GHA 11;FIGURINHAS;;1.50;1.50;NAO;4;SIM;https://images.tcdn.com.br/img/img_prod/1457323/940_gha_11_11663_1_8f748a9daa79bd350b8e7884c197338a.png;https://www.mgafigurinhas.com.br/figurinhas/940-gha-11;
11667;942 - GHA 13;FIGURINHAS;;3.00;3.00;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/942_gha_13_11667_1_ec76d497b79aee9067aa2c721badb065.png;https://www.mgafigurinhas.com.br/figurinhas/942-gha-13;
11669;943 - GHA 14;FIGURINHAS;;1.50;1.50;NAO;12;SIM;https://images.tcdn.com.br/img/img_prod/1457323/943_gha_14_11669_1_f20bad0fdaa43ff4cdfa5dd3f5aad7c7.png;https://www.mgafigurinhas.com.br/figurinhas/943-gha-14;
11677;947 - GHA 18;FIGURINHAS;;1.50;1.50;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/947_gha_18_11677_1_418a4a876e239199731c1f02e83b52ec.png;https://www.mgafigurinhas.com.br/figurinhas/947-gha-18;
11679;948 - GHA 19;FIGURINHAS;;1.50;1.50;NAO;10;SIM;https://images.tcdn.com.br/img/img_prod/1457323/948_gha_19_11679_1_1fb0ee51424f645c880778b20e8384cc.png;https://www.mgafigurinhas.com.br/figurinhas/948-gha-19;
11681;949 - GHA 20;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/949_gha_20_11681_1_51200f2b950a7451bf0cc24216f8a02c.png;https://www.mgafigurinhas.com.br/figurinhas/949-gha-20;
11683;950 - PAN 01;FIGURINHAS;;10.00;10.00;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/950_pan_01_11683_1_46a50dc3beb699d834fb7e127390fc3d.png;https://www.mgafigurinhas.com.br/figurinhas/950-pan-01;
11905;956 - PAN 07;FIGURINHAS;;1.50;1.50;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/956_pan_07_11905_1_f6020b9b798d1c80458616bb876fb2b2.png;https://www.mgafigurinhas.com.br/figurinhas/956-pan-07;
11703;960 - PAN 11;FIGURINHAS;;1.50;1.50;NAO;6;SIM;https://images.tcdn.com.br/img/img_prod/1457323/960_pan_11_11703_1_e2a542c0199f7ca8bcd030a45159c1c7.png;https://www.mgafigurinhas.com.br/figurinhas/960-pan-11;
11707;962 - PAN 13;FIGURINHAS;;3.00;3.00;NAO;80;SIM;https://images.tcdn.com.br/img/img_prod/1457323/962_pan_13_11707_1_101d31ae9b846ffdf105f5039a6f6741.png;https://www.mgafigurinhas.com.br/figurinhas/962-pan-13;
11709;963 - PAN 14;FIGURINHAS;;1.50;1.50;NAO;7;SIM;https://images.tcdn.com.br/img/img_prod/1457323/963_pan_14_11709_1_bf1a129426234279ccc95717a35826c7.png;https://www.mgafigurinhas.com.br/figurinhas/963-pan-14;
11717;967 - PAN 18;FIGURINHAS;;1.50;1.50;NAO;;NAO;https://images.tcdn.com.br/img/img_prod/1457323/967_pan_18_11717_1_fa4b8973ec61dcf92110548ceab4a11c.png;https://www.mgafigurinhas.com.br/figurinhas/967-pan-18;
11723;970 - FWC 09;FIGURINHAS;;5.00;5.00;NAO;37;SIM;https://images.tcdn.com.br/img/img_prod/1457323/970_fwc_09_11723_1_615d7a135eadbd399caf76d3d3d5d567.png;https://www.mgafigurinhas.com.br/figurinhas/970-fwc-09;
11725;971 - FWC 10;FIGURINHAS;;5.00;5.00;NAO;25;SIM;https://images.tcdn.com.br/img/img_prod/1457323/971_fwc_10_11725_1_bbecfad76ca5a25b4db0c6b30c01ec27.png;https://www.mgafigurinhas.com.br/figurinhas/971-fwc-10;
11727;972 - FWC 11;FIGURINHAS;;5.00;5.00;NAO;22;SIM;https://images.tcdn.com.br/img/img_prod/1457323/972_fwc_11_11727_1_08d335bedb35e159909b102a5859efc4.png;https://www.mgafigurinhas.com.br/figurinhas/972-fwc-11;
11729;973 - FWC 12;FIGURINHAS;;5.00;5.00;NAO;26;SIM;https://images.tcdn.com.br/img/img_prod/1457323/973_fwc_12_11729_1_e3409af0eb19ec189487dd61f7757724.png;https://www.mgafigurinhas.com.br/figurinhas/973-fwc-12;
11731;974 - FWC 13;FIGURINHAS;;5.00;5.00;NAO;35;SIM;https://images.tcdn.com.br/img/img_prod/1457323/974_fwc_13_11731_1_236c883bf96a3436c92a145e173acfe3.png;https://www.mgafigurinhas.com.br/figurinhas/974-fwc-13;
11733;975 - FWC 14;FIGURINHAS;;5.00;5.00;NAO;33;SIM;https://images.tcdn.com.br/img/img_prod/1457323/975_fwc_14_11733_1_388ff496b50eb8fec967ec241b12997e.png;https://www.mgafigurinhas.com.br/figurinhas/975-fwc-14;
11735;976 - FWC 15;FIGURINHAS;;5.00;5.00;NAO;23;SIM;https://images.tcdn.com.br/img/img_prod/1457323/976_fwc_15_11735_1_7e79d00160af2175657ca1b2725cc3d2.png;https://www.mgafigurinhas.com.br/figurinhas/976-fwc-15;
11737;977 - FWC 16;FIGURINHAS;;10.00;10.00;NAO;9;SIM;https://images.tcdn.com.br/img/img_prod/1457323/977_fwc_16_11737_1_3a12ba6a2eafb6ba97adf6102ae6829b.png;https://www.mgafigurinhas.com.br/figurinhas/977-fwc-16;
11739;978 - FWC 17;FIGURINHAS;;30.00;30.00;NAO;70;SIM;https://images.tcdn.com.br/img/img_prod/1457323/978_fwc_17_11739_1_ec8c989e97b1407d2de530bcfc4d58c3.png;https://www.mgafigurinhas.com.br/figurinhas/978-fwc-17;
11741;979 - FWC 18;FIGURINHAS;;25.00;25.00;NAO;37;SIM;https://images.tcdn.com.br/img/img_prod/1457323/979_fwc_18_11741_1_6aa8125dcbc9836097ad0f638ac2a264.png;https://www.mgafigurinhas.com.br/figurinhas/979-fwc-18;
11743;980 - FWC 19;FIGURINHAS;;10.00;10.00;NAO;8;SIM;https://images.tcdn.com.br/img/img_prod/1457323/980_fwc_19_11743_1_8021c3499abf8648f00014523f87f3c0.png;https://www.mgafigurinhas.com.br/figurinhas/980-fwc-19;
11913;Figurinha Artesanal Neymar Jr - Copa 2026;FIGURINHAS;;15.00;15.00;NAO;20;SIM;https://images.tcdn.com.br/img/img_prod/1457323/figurinha_neymar_jr_copa_do_mundo_2026_1_20260529152823_f4de412dd78c.png;https://www.mgafigurinhas.com.br/souvenirs/figurinha-neymar-jr-copa-do-mundo-2026;"Figurinha Neymar Jr Copa do Mundo 2026 &ndash; Modelo Não Oficial Complete seu álbum com a figurinha mais esperada pelos fãs do menino Ney. Produzida em pape..."
;FWC;FWC;;;;NAO;;NAO;;https://www.mgafigurinhas.com.br/figurinhas/fwc;FWC
9617;02 - VINI JUNIOR REGULAR;LEGENDS;;100.00;100.00;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/02_vini_junior_regular_9617_1_d6a10caa62d3c9bf4d7f6420fac6271f.jpg;https://www.mgafigurinhas.com.br/legends/02-vini-junior-regular;
9621;04 - MESSI REGULAR;LEGENDS;;100.00;100.00;NAO;5;SIM;https://images.tcdn.com.br/img/img_prod/1457323/04_messi_regular_9621_1_41e92d8d94a36845e6531ca745011964.jpg;https://www.mgafigurinhas.com.br/legends/04-messi-regular;
9623;05 - MBAPPE REGULAR;LEGENDS;;100.00;100.00;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/05_mbappe_regular_9623_1_e316ab726e6a57109acc71449f2ad4a6.jpg;https://www.mgafigurinhas.com.br/legends/05-mbappe-regular;
9625;06 - LUIS DIAZ REGULAR;LEGENDS;;50.00;50.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/06_luiz_regular_9625_1_131f7e585d126485d05b01d4ce14eba6.jpg;https://www.mgafigurinhas.com.br/legends/06-luiz-regular;
9637;07 - LAMINE REGULAR;LEGENDS;;100.00;100.00;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/07_lamine_regular_9637_1_f234c6f9b454280514ab12d7a8f9c3e4.png;https://www.mgafigurinhas.com.br/legends/07-lamine-regular-9637;
9457;09 - CRISTIANO REGULAR;LEGENDS;;100.00;100.00;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/09_cristiano_regular_9457_1_ff344ecd306062e49d7a4948ed2451b4.jpg;https://www.mgafigurinhas.com.br/legends/09-cristiano-regular;"Figurinha Legend Cristiano Ronaldo POR 15, Figurinha CR7 legend regular, lilás"
9459;10 - DOKU REGULAR;LEGENDS;;50.00;50.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/10_doku_regular_9459_1_10bc51e648c7a8bea4c4f6e6e20c4a5d.jpg;https://www.mgafigurinhas.com.br/legends/10-doku-regular;
9465;12 - BELLINGHAM  REGULAR;LEGENDS;;60.00;60.00;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/12_bellingham_regular_9465_1_d61795f25938c52dad6bd16f06109d7f.jpg;https://www.mgafigurinhas.com.br/legends/12-bellingham-regular;
9463;13 - GAKPO REGULAR;LEGENDS;;50.00;50.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/13_gakpo_regular_9463_1_77abeb32b5fedccdcf8b58c6577da6fb.jpg;https://www.mgafigurinhas.com.br/legends/13-gakpo-regular;
9467;14 - VALVERDE REGULAR;LEGENDS;;50.00;50.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/14_valverde_regular_9467_1_9522fd199ebc7b78527be75915c962f8.jpg;https://www.mgafigurinhas.com.br/legends/14-valverde-regular;
9473;15 - SON REGULAR;LEGENDS;;50.00;50.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/15_son_regular_9473_1_e74396a17ccb82cf0a4087d27fb93985.jpg;https://www.mgafigurinhas.com.br/legends/15-son-regular;
9469;16 - MODRIC REGULAR;LEGENDS;;50.00;50.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/16_modric_regular_9469_1_763475804b84048ed0483969ed7e6e5f.jpg;https://www.mgafigurinhas.com.br/legends/16-modric-regular;
9477;19 - RAUL REGULAR;LEGENDS;;50.00;50.00;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/19_raul_regular_9477_1_9453f1f41ac56ed37a8d869bc6b95e77.jpg;https://www.mgafigurinhas.com.br/legends/19-raul-regular;
9481;21 - VINI JUNIOR  BRONZE;LEGENDS;;180.00;180.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/21_vini_junior_bronze_9481_1_516d87c23ff2d5a5167f47bb44035e54.jpg;https://www.mgafigurinhas.com.br/legends/21-vini-junior-bronze;
9483;22 - WIRTZ BRONZE;LEGENDS;;120.00;120.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/22_wirtz_bronze_9483_1_d08859313cf6d456ded6695051d30abb.jpg;https://www.mgafigurinhas.com.br/legends/22-wirtz-bronze;
9485;23 - SALAH BRONZE;LEGENDS;;120.00;120.00;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/23_salah_bronze_9485_1_f04e99c5004effaeaac4811f17a51645.jpg;https://www.mgafigurinhas.com.br/legends/23-salah-bronze;
9635;24 - MESSI  BRONZE;LEGENDS;;250.00;250.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/24_messi_bronze_9635_1_ffc400bee6b69a4cf33d165e0a2c4dd5.png;https://www.mgafigurinhas.com.br/legends/24-messi-bronze-9635;
9493;25 - MBAPPE  BRONZE;LEGENDS;;200.00;200.00;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/25_mbappe_bronze_9493_1_8f679be1ee68f0ca370f88216ffcb4da.jpg;https://www.mgafigurinhas.com.br/legends/25-mbappe-bronze;
9489;26 - LUIS DIAZ BRONZE;LEGENDS;;120.00;120.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/26_luiz_bronze_9489_1_74cadffb841c7be84cffeb95cf64d5f8.jpg;https://www.mgafigurinhas.com.br/legends/26-luiz-bronze;
9491;27 - LAMINE BRONZE;LEGENDS;;180.00;180.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/27_lamine_bronze_9491_1_4df58bd51788254b5f9204cc0ebf077b.jpg;https://www.mgafigurinhas.com.br/legends/27-lamine-bronze;
9495;28 - HAALAND BRONZE;LEGENDS;;120.00;120.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/28_haaland_bronze_9495_1_284098da913a04f2db805e7323dffc95.jpg;https://www.mgafigurinhas.com.br/legends/28-haaland-bronze;
9505;29 - DOKU BRONZE;LEGENDS;;100.00;100.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/29_doku_bronze_9505_1_7bf4923e65d8861cece62291ba739cbf.jpg;https://www.mgafigurinhas.com.br/legends/29-doku-bronze;
9497;30 - CRISTIANO BRONZE;LEGENDS;;250.00;250.00;NAO;3;SIM;https://images.tcdn.com.br/img/img_prod/1457323/30_cristiano_bronze_9497_1_651f7769801144f0248d959f374f9cf0.jpg;https://www.mgafigurinhas.com.br/legends/30-cristiano-bronze;"Figurinha Legend Cristiano Ronaldo POR 15, Figurinha CR7 legend bronze"
9501;31 - CAICEDO BRONZE;LEGENDS;;90.00;90.00;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/31_caicedo_bronze_9501_1_3fa0196ff1887ffe7bcdc886a0aa7cfd.jpg;https://www.mgafigurinhas.com.br/legends/31-caicedo-bronze;
9507;32 - BELLINGHAM BRONZE;LEGENDS;;120.00;120.00;NAO;2;SIM;https://images.tcdn.com.br/img/img_prod/1457323/32_bellingham_bronze_9507_1_cbab3a369ed2f703e187e86a8edb9a13.jpg;https://www.mgafigurinhas.com.br/legends/32-bellingham-bronze;
9509;33 - GAKPO BRONZE;LEGENDS;;100.00;100.00;NAO;1;SIM;https://images.tcdn.com.br/img/img_prod/1457323/33_gakpo_bronze_9509_1_fa7e481bd9b4c9d109f1ff6655eb4496.jpg;https://www.mgafigurinhas.com.br/legends/33-gakpo-bronze;
